ID;Fecha;Usuario;Contenido;Localización;URL;Seguidores;Retweets;Likes;Sentimiento
1763895655636803937;2024-03-02 11:54:30;La República; No van más: Corredores Azul y Rojo le seguirán al Morado MTC no dio anoche propuesta a operadores para pagarles deuda. Corredor Morado no sale desde este lunes.  Carlos Contreras [@Carlitoz22];Lima, Perú;https://x.com/larepublica_pe/status/1763895655636803937;3192094;238;625;negative
1848922748837327233;2024-10-23 03:01:49;Elmer Ayala;¡Caos en el Metro de Lima! Lo que parecía impensable en los peruanos. ;Lima - Peru;https://x.com/ElmerAyala_PE/status/1848922748837327233;12094;226;621;negative
1750913369899479050;2024-01-26 16:07:32;La Salita del SIN 🇵🇪;" Rutas de Lima podrá aumentar el peaje hasta S/. 17.00. El contrato ya era pésimo y corrupto cn Susana Villarán pero,según diario Gestión,el mandato del corrupto Luis Castañeda, empeoró el contrato perjudicando por $ 91 MILLONES DE DÓLARES x ""ajustes"" a favor de Rutas de Lima ";Peru;https://x.com/LaSalitadelSin/status/1750913369899479050;217638;370;614;negative
1746287625659445622;2024-01-13 21:46:29;Juan Pablo León 🇵🇪;En 2020 explicaba por qué, a la velocidad en que se construyen los metros en Lima, no estaremos vivos cuando acabe el proyecto. Hoy Línea 2 declara que ya no hay fechas de entrega y hará un sinceramiento. Las trabas de MML no ayudan. Lean a @Gpereyrac aquí ;Lima, Perú;https://x.com/mal_menor/status/1746287625659445622;58820;345;606;negative
1766180510521278579;2024-03-08 19:13:42;Willax Televisión;#LOÚLTIMO | Puente Piedra: TC ordena a Rutas de Lima suspender cobro de peajes en unidad de Chillón ;Lima, Peru;https://x.com/willaxtv/status/1766180510521278579;756371;151;594;negative
1844195703666642945;2024-10-10 01:58:13;AlDíaPerú;#LeTocaALima: Esta vez #Lima encabezará este #ParoNacional de 48 horas. Sabemos a que a los capitalinos les importa poco los reclamos por DD.HH., por salud, por educación, por justicia. Esperamos que por su propia seguridad si salgan a marchar. #ElPeruNoSeDetiene jaime chincha ;Lima - Perú;https://x.com/aldiaperucom/status/1844195703666642945;13236;212;593;neutral
1798179285410406408;2024-06-05 02:25:24;La República;Metropolitano: López Aliaga no cumplió con entregar a la ATU las 13 nuevas estaciones, ¿en qué estado se encuentran? El alcalde había asegurado que iba a entregar 13 estaciones antes de mayo, sin embargo, solo la estación Los Incas se encuentra operativa. ;Lima, Perú;https://x.com/larepublica_pe/status/1798179285410406408;3192094;309;579;negative
1849086609238434255;2024-10-23 13:52:56;PicanteDKuy;El paro es contundente, Lima está paralizada y si no se elimina las leyes prodelicuencia y si no renuncian varios ministros inútiles del régimen, congreso y ejecutivo te eran que irse el pueblo está harto de ustedes. ¡ Viva el paro ! #QueSeVayanTodos;Lima;https://x.com/martinfiera/status/1849086609238434255;13170;195;566;negative
1742563897398149249;2024-01-03 15:09:43;Cynthia Yamamoto;Endeudar a Lima por 4 mil millones de soles para pagar en 5 gobiernos municipales (20 años) y hacer obras monstruosas (como los 60 puentes sin sentido) es un retroceso total en lo que es la gestión y planificación de la ciudad Es como chuparse el dedo y ver por dónde va el aire;Lima, Perú;https://x.com/cynmoto/status/1742563897398149249;8698;259;565;negative
1766174291622596924;2024-03-08 18:48:59;Martin Hidalgo;Por voto unánime, el TC suspende el pago del peaje en Puente Piedra de Rutas de Lima hasta que se determine si el contrato y las adendas tuvieron un origen ilícito o no. La postura del alcalde de Lima Rafael López Aliaga sigue prevaleciendo por encima de la empresa Rutas de Lima. ;Peru;https://x.com/martinhidalgo/status/1766174291622596924;258509;205;562;negative
1747746777552265559;2024-01-17 22:24:37;🇵🇪 Alejandro Cavero;El aumento de los peajes es culpa de la corrupción y un golpe a los limeños  Rutas de Lima sube cada año el precio de los peajes a cambio de una calidad del servicio que no mejora. Siempre he respaldado la inversión privada, pero la honesta y competitiva. Los ciudadanos no ;Lima - Perú;https://x.com/AlejandroCavero/status/1747746777552265559;102953;175;557;negative
1752200387912671489;2024-01-30 05:21:41;Rosa María Palacios;La empresa no va a perder un centavo. Va a cobrar todo en un arbitraje internacional. Y como el MEF es aval, todos los contribuyentes del Perú pagaremos la cuenta. Lo justo es que paguen los que usan la vía pero el resultado es otro. Se traslada el costo de Lima al resto del;Lima, Peru;https://x.com/rmapalacios/status/1752200387912671489;3771861;183;556;neutral
1810068282667380921;2024-07-07 21:48:02;Municipalidad de Lima;¡La #MML en pro de garantizar el orden en nuestra ciudad! Se paralizó los trabajos que se pretendían ejecutar para la construcción de la Línea 2 del Metro de Lima, luego de que el consorcio ejecutor intentase realizar los trabajos sin cumplir con la autorización municipal. ;Lima, Peru;https://x.com/MuniLima/status/1810068282667380921;848478;161;556;negative
1809588806993015255;2024-07-06 14:02:46;Susel Paredes;Alcalde Porky sigue interrumpiendo la obra más importante para mejorar el transporte en Lima. #LimaSinAlcalde ;Lince, Peru;https://x.com/suselparedes/status/1809588806993015255;227865;212;553;neutral
1850327758632620473;2024-10-27 00:04:49;Diario Expreso; De Chosica a Lima en 20 minutos: inician construcción de vía tras expropiación de terrenos ;Perú;https://x.com/ExpresoPeru/status/1850327758632620473;500926;157;546;neutral
1747246607555338376;2024-01-16 13:17:08;Vitocho;Contrato corrupto de Rutas de Lima les permite seguir subiendo peaje recibiendo $140 millones sin ninguna inversión. Ni siquiera para pagar peajes rápidamente ni recoger desmontes de la Priale.¿quien para la corrupción de Odebrecht?¿conoceremos el convenio de colaboración eficaz?;Lima, Peru;https://x.com/VictorAndresGB/status/1747246607555338376;180617;258;535;negative
1749878072818511983;2024-01-23 19:33:38;La República;  Lima tiene el peor tráfico de América Latina pese a baja tasa de venta de autos nuevos Apenas se comercializan cinco vehículos livianos por cada 1.000 peruanos y el problema de la elevada congestión se debe a fallas estructurales, según AAP.https://t.co/d0S4KSqh2X;Lima, Perú;https://x.com/larepublica_pe/status/1749878072818511983;3192094;170;534;negative
1812501017331654906;2024-07-14 14:54:51;Jaime Chincha;"Todo un circo de idas y contrademandas que tiene a Lima en una de las ciudades con mayor tráfico en el mundo. Según el IPE, un limeño pierde 68 horas extras al año; unos S/2.000 millones. Se nos va el tren, mi columna en @larepublica_pe ";Lima, Perú;https://x.com/JaimeChincha/status/1812501017331654906;615130;174;526;negative
1766428940065788097;2024-03-09 11:40:52;La República;Línea 1 del Metro necesita con urgencia más trenes para no colapsar Concesionario propuso adquirir 22 trenes, construir una estación de interconexión, ampliar las ya existentes y repotenciar la parte eléctrica.  Carlos Contreras [@Carlitoz22] ;Lima, Perú;https://x.com/larepublica_pe/status/1766428940065788097;3192094;149;524;neutral
1858641861688123439;2024-11-18 22:42:06;Victor Aguilar;Si se estima que el Estado subsidia a CADA pasajero del metro de Lima con 9 soles, que paga al concesionario ¿Cuánto y a qué empresa le pagarán por operar el tramo Chosica-Lima que improvisa López Aliaga? ¿Será a la compañía que ya opera en esa vía y cuyo dueño salió a decir que ;Lima, Perú;https://x.com/_AguilarVictor/status/1858641861688123439;8806;277;513;neutral
1848512350548115946;2024-10-21 23:51:02;Canal N;"Fiscal José Domingo Pérez, integrante del Equipo Especial Lava Jato: ""Esperamos que en el caso Metro de Lima, que involucra a funcionarios apristas, sean condenados [...] El caso del expresidente Ollanta Humala también concluye este año""  ";Peru;https://x.com/canalN_/status/1848512350548115946;3578828;134;507;neutral
1860872545278251189;2024-11-25 02:26:02;Victor Aguilar;El negocio de los trenes está en el subsidio del pasaje con plata del Estado. No dejen que López Aliaga lleve la discusión a si son o no chatarra. A Graña y Montero Ferrovías y la empresa que emplea su mismo RUC, les han pagado S/5,500 millones con recursos públicos desde el 2012 ;Lima, Perú;https://x.com/_AguilarVictor/status/1860872545278251189;8806;361;500;negative
1767653368837624093;2024-03-12 20:46:19;Diario Expreso; El alcalde de Lima, Rafael López Aliaga, exigirá que el consorcio Rutas de Lima pague 3 mil 500 millones de dólares como indemnización por los peajes ubicado en diferentes puntos de la capital.  Foto: Municipalidad de Lima.  Lee la nota completa aquí: ;Perú;https://x.com/ExpresoPeru/status/1767653368837624093;500926;196;500;neutral
1793357397055996289;2024-05-22 19:04:57;Juan Pablo León 🇵🇪;Nuevo comunicado de @MuniLima está repleto de imprecisiones. Me dediqué a explicarlo punto a punto en este fact checking. En esta gestión ha empeorado el caos en las pistas y en vez de solucionarlo nuestro alcalde quiere una vía rápida para él. Clic aquí: ;Lima, Perú;https://x.com/mal_menor/status/1793357397055996289;58821;229;497;negative
1862580882793504852;2024-11-29 19:34:22;Luis Alberto Arias M;Motos sin serenos, trenes sin vías y endeudamiento sin proyectos listos. ;Lima Perú;https://x.com/LAlbertoArias/status/1862580882793504852;23874;224;496;negative
1764776875140809103;2024-03-04 22:16:09;La República;  SJL: Consorcio Roma, empresa que reemplaza temporalmente al Corredor Morado, acumula 23 infracciones Más de 500 buses de 7 empresas de transporte público buscan cubrir la demanda. No obstante, solo una unidad presenta multas por más de S/5.000. ;Lima, Perú;https://x.com/larepublica_pe/status/1764776875140809103;3192094;310;486;negative
1851311808277057552;2024-10-29 17:15:05;Diario Expreso; Municipalidad de Lima acusa a Carlos Bruce de obstaculizar Vía Expresa Sur ;Perú;https://x.com/ExpresoPeru/status/1851311808277057552;500926;137;469;negative
1747418091292684743;2024-01-17 00:38:33;Mariana Alegre;Esto es gravísimo!!! No solo se negocia “políticamente” temas que deben ser analizados técnicamente, sino que la @ATU_GobPeru NO puede aprobar algo que no ha ANALIZADO. Y no lo puede analizar xq la @MuniLima NO tiene estudios ni propuestas reales para sus “vías rápidas” ;Lima, Perú;https://x.com/maralegre/status/1747418091292684743;19698;315;456;negative
1773738421871079672;2024-03-29 15:46:08;Juan Pablo León 🇵🇪;Ayer hubo 13 kilómetros de cola de autos en la salida de Lima por la Panamericana Sur con picos de hasta 4450 vehículos por hora pasando por el peaje. Se espera un retorno aún peor. Atentos a la cobertura en con todas las incidencias #notepases ;Lima, Perú;https://x.com/mal_menor/status/1773738421871079672;58820;159;455;negative
1752351390205145399;2024-01-30 15:21:43;La República; Rutas de Lima suspende cobro de peajes en Puente Piedra pero impide uso de carriles por la Panamericana Norte Cientos de vehículos solo pueden transitar por un carril en la zona del peaje Chillón. ;Lima, Perú;https://x.com/larepublica_pe/status/1752351390205145399;3192094;210;453;negative
1770175621445931382;2024-03-19 19:48:51;Cynthia Yamamoto;Es mentira que se van a invertir los “ahorros municipales”en Lima. Se trata de endeudarse a 20 años para financiar obras que no van a solucionar los problemas de movilidad de la ciudad ;Lima, Perú;https://x.com/cynmoto/status/1770175621445931382;8698;301;449;negative
1764501887494045706;2024-03-04 04:03:27;Victor Aguilar;Hudtwalcker habla de periodistas que “se quedan con lo que les dice Rutas de Lima” y no investigan que peajes se vendieron desde la cárcel. Bien que por fin se hable de esto en @Latina_pe. Es casi imposible que Concesionarios compraran de buena fe. Solo una precisión importante ;Lima, Perú;https://x.com/_AguilarVictor/status/1764501887494045706;8805;200;445;negative
1774785616007368909;2024-04-01 13:07:19;La República; #LOÚLTIMO | Usuarios reportan demoras en el Metropolitano y que no les permiten ingresar a las estaciones Ciudadanos indicaron que llevan más de 40 minutos esperando abordar los buses. ;Lima, Perú;https://x.com/larepublica_pe/status/1774785616007368909;3192094;153;442;negative
1764367584525242489;2024-03-03 19:09:47;Indira Huilca;La solución no es volver completamente al sistema de transporte de los años 90, que ha demostrado no sólo ser ineficiente sino producir muerte y destruir la convivencia ciudadana. En Lima, el transporte es la mayor evidencia del fracaso del modelo neoliberal.;Lima. Perú;https://x.com/IndiraHuilca/status/1764367584525242489;263154;169;440;negative
1813272387866996943;2024-07-16 18:00:00;Google Perú;Viaja por Lima con la actualización de la función de transporte público de #GoogleMaps junto a @ualabee_ar   521 líneas  +965 recorridos y ramales  +30 mil km mapeados  35 millones horarios y frecuencias  11,580 paradas ;Perú;https://x.com/GooglePeru/status/1813272387866996943;18705;114;436;neutral
1826332259739439241;2024-08-21 18:55:16;Eduardo Adrianzén;"Como no existen autoridades en Lima y el ""ministro"" del interior es un meme 🤮los delincuentes pueden lograr que los propios transportistas se nieguen a salir Y si todas las líneas no salen 4, 5 días, y desaparece el transporte público, y a ver si por fin estalla todo?? 🤔";Lima, Perú;https://x.com/AdrianzenEduard/status/1826332259739439241;407312;164;434;negative
1849116888036426186;2024-10-23 15:53:15;Municipalidad de Lima; #Comunicado | La Municipalidad Metropolitana de Lima pone en conocimiento de la opinión pública lo siguiente: ;Lima, Peru;https://x.com/MuniLima/status/1849116888036426186;848478;146;432;neutral
1765067414633619682;2024-03-05 17:30:39;jimena ledgard;Carriles segregados para buses, conductores con salarios sin incentivos para corretear (o chantarse en una luz verde a esperar), paraderos delimitados, horarios y frecuencias que permitan a la gente planificar su tiempo. No debería ser tan difícil, pero en Lima resultó imposible.;Lima, Perú;https://x.com/jimedylan/status/1765067414633619682;41619;133;431;negative
1746313906111263052;2024-01-13 23:30:54;Gladys Pereyra Colchado;Esto está pasando debajo de la av. 28 de Julio con Huamanga, en La Victoria. Es la futura estación Cangallo de la Línea 2. El 19 de dic llegó la tuneladora Delia y avanza hacia Manco Cápac. Lo que seguiría sería la Estación Central PERO ;Lima, Peru;https://x.com/Gpereyrac/status/1746313906111263052;3922;220;425;neutral
1792371919381282841;2024-05-20 01:49:00;Bruno Ortiz B. (Blogdenotas) ;¿Qué hacemos para mejorar el transporte? -¡Puentes elevados! Ya. ¿Los expedientes? -En fase de “IDEA”. Ah, ya. ¿Y cómo ayudamos a que la gente lidie con el tráfico? -No sé, pero yo quiero vía libre por el carril del metropolitano vía @elcomercio_peru;Lima, Perú;https://x.com/blogdenotas/status/1792371919381282841;27456;188;420;neutral
1851477715007820059;2024-10-30 04:14:20;Municipalidad de Lima; ¡Megaobra en acción!  Este miércoles 30 de octubre, desde las 12:30 p. m., te invitamos a la ceremonia de firma de convenio con el Comando de Apoyo al Desarrollo Nacional del Ejército (COADNE) para dar inicio a la construcción de las vías auxiliares de la vía Expresa sur. ;Lima, Peru;https://x.com/MuniLima/status/1851477715007820059;848478;125;412;neutral
1746243486938989029;2024-01-13 18:51:05;La Salita del SIN 🇵🇪; Ahora por culpa de un INEPTO bueno para nada de alcalde que tenemos, PARALIZARÁN OBRAS DE LÍNEA 2 DEL METRO LIMA, siendo los más perjudicados vecinos que viven en las zonas de cierre entre el caos y aglomeracion. NO HAY FECHA DE ENTREGA. #LimaPotenciaMundial ;Peru;https://x.com/LaSalitadelSin/status/1746243486938989029;217638;233;412;negative
1844338303690211628;2024-10-10 11:24:52;Canal N;#EnVivo No hay presencia de transporte público en la avenida Alfonso Ugarte en el Cercado de Lima Encuentra más información en la WEB  ;Peru;https://x.com/canalN_/status/1844338303690211628;3578828;140;411;negative
1800842741238423954;2024-06-12 10:49:02;La República;Línea 2 denuncia a la MML por barrera burocrática tras demora de permisos Concesionaria tuvo que llevar el caso al Indecopi porque municipio de Lima retrasa inicio de obras de Estación Central. Carlos Contreras [@Carlitoz22] ;Lima, Perú;https://x.com/larepublica_pe/status/1800842741238423954;3192094;180;411;negative
1769018284119384228;2024-03-16 15:10:00;Diario Expreso; Rutas de Lima: MML aclara decisión de tribunal de EE.UU. y responde frontalmente a campaña de desinformación de Odebrecht ;Perú;https://x.com/ExpresoPeru/status/1769018284119384228;500926;140;402;neutral
1842657215661973515;2024-10-05 20:04:49;Jacqueline Fowks;Transportistas de Lima Norte anuncian paro indefinido a partir del 10 de oct ante la incapacidad del régimen frente a las extorsiones, la no derogatoria de la ley de crimen organizado, y la criminalización de protestas con la ley de 'terrorismo urbano'. Juan Mandamiento 1/2 ;Lima, Peru;https://x.com/jfowks/status/1842657215661973515;132794;215;402;negative
1809605837821751355;2024-07-06 15:10:27;Victor Aguilar;Ahora que Lopez Aliaga pide penalidades para las constructoras que no cumplan con entregar la línea 2 del metro de Lima en el plazo pactado. ¿Qué penalidad le ponemos a su mediocre gestión y los plazos que no cumple con sus promesas? Las 20 mil motos en un año, hambre cero, ;Lima, Perú;https://x.com/_AguilarVictor/status/1809605837821751355;8806;189;400;negative
1811516709364171194;2024-07-11 21:43:34;BUXTREP;Franco Vidal, alcalde de Ate: Ate ha sido el distrito más perjudicado por la Línea 2 del Metro, 9 años hemos estado totalmente bloqueados de la Carretera Central. Nos han dejado pistas destruidas... Por esa razón, me sumo a la lucha que lidera nuestro alcalde de Lima para poder ;Perú;https://x.com/buxtrep/status/1811516709364171194;20551;184;400;negative
1750993555005329430;2024-01-26 21:26:10;Martin Hidalgo;Poder Judicial ordena a Rutas de Lima abstenerse de cobrar peajes en Puente Piedra vía @elcomercio_peru;Peru;https://x.com/martinhidalgo/status/1750993555005329430;258509;111;398;negative
1786870190237450609;2024-05-04 21:27:06;Latina Noticias;Policías invaden vía exclusiva del Metropolitano y forcejean con el chofer del bus | VIDEO CLIC EN LA FOTO PARA MÁS INFORMACIÓN ;Lima, Peru;https://x.com/Latina_Noticias/status/1786870190237450609;1057036;203;397;negative
1749861013178958005;2024-01-23 18:25:51;Martin Hidalgo;Rezagados en transporte público: Lima lleva una década sin implementar un nuevo sistema | INFORME vía @elcomercio_peru;Peru;https://x.com/martinhidalgo/status/1749861013178958005;258509;169;394;negative
1784930394355171721;2024-04-29 12:59:03;La República; #LOÚLTIMO | Metropolitano: reportan retrasos en todas las estaciones tras fusión de expresos y nuevos horarios Ciudadanos señalan que llevan esperando más de una hora por la llegada de buses. ;Lima, Perú;https://x.com/larepublica_pe/status/1784930394355171721;3192094;163;390;negative
1790936177156976681;2024-05-16 02:43:53;La República;" #LOÚLTIMO | Metropolitano: personal de seguridad protesta por falta de pago en estación Naranjal y bloquea la vía La ATU informó demora en la estación Naranjal por ""inconvenientes operacionales"". Sin embargo, varios ciudadanos reportan protesta.https://t.co/o02blAmsQV";Lima, Perú;https://x.com/larepublica_pe/status/1790936177156976681;3192094;221;390;negative
1820076474403090910;2024-08-04 12:37:01;La Línea;REPUDIAN A PATRICIA CHIRINOS EN LIMA  Los congresista por el Callao Patricia Chirinos sintió el repudio de los limeños y tuvo que retirarse de sitio nocturno en Lima. Comprensible reacción a un Congreso con 96% de desaprobación ;Perú;https://x.com/lalineape/status/1820076474403090910;7346;132;389;negative
1790145822505501177;2024-05-13 22:23:18;Fernando D'Alessio;Congestión total en todo Lima y ciclovías totalmente vacías a toda hora. Caótico y nadie hace nada. ;Lima, Peru;https://x.com/fdaless/status/1790145822505501177;2128;71;386;negative
1792272803023958096;2024-05-19 19:15:09;Hurgar en la Memoria 🇵🇪;El incapaz de Rafael Lopez Aliaga que hasta ahora no ha podido hacer NADA para solucionar el caótico tráfico de Lima. Y cómo no sabe qué hacer su solución es usar la vía exclusiva del Metropolitano para ya no sufrir el tráfico…SOLO EL! ¿Para cuando la revocatoria del incapaz?;Lima, Peru;https://x.com/hurgamemoriaPE/status/1792272803023958096;141571;196;385;negative
1850181004805415160;2024-10-26 14:21:40;El Tiempo +51;Vía Expresa Sur se construirá en la línea amarilla del video Se observa que muchas áreas 70% son canchas de fútbol y terrenos baldios pampones. En el colegio Champagnat habia una maqueta donde indicaba que cruzará la vía expresa. Veo algo complicado en la zona de San Roque. ;Peru Mundo;https://x.com/ClimaPeruMundo/status/1850181004805415160;12994;110;385;negative
1751009226074497300;2024-01-26 22:28:26;No A La Asamblea Constituyente;#LoÚltimo El Poder Judicial admitió una medida cautelar y ordenó la suspensión del cobro de peajes de Puente Piedra, que tiene en su poder la concesionaria Rutas de Lima.  ;Lima, Peru;https://x.com/nalacperu2021/status/1751009226074497300;26261;110;383;neutral
1842288747456651669;2024-10-04 19:40:40;La Mula; Transportistas han anunciado un #paronacional para este jueves 10 de octubre, en pleno estado de emergencia decretado por el Gobierno en 13 distritos de #Lima Metropolitana y #Ventanilla (Callao). Esta medida, que se extenderá por 60 días, fue tomada debido al alarmante ;Lima;https://x.com/lamula/status/1842288747456651669;1098051;213;381;negative
1789800142347894985;2024-05-12 23:29:41;La República; De Carabayllo a VES: El Rápido anuncia nueva ruta y ofrecerá pasajes a cualquier destino por S/1 Buses de nueva línea de transporte público, atravesará el distrito de Comas y contará con cámaras de videovigilancia. ;Lima, Perú;https://x.com/larepublica_pe/status/1789800142347894985;3192094;42;377;neutral
1844212066950971553;2024-10-10 03:03:15;Fernando Llanos;ATENCIÓN: Jueves 10 de octubre - Clases virtuales en los colegios públicos y privados de Lima Metropolitana, publicado a las 8:45 pm - Tolerancia de 4 horas para los trabajadores por el paro, publicado a las 8:56 pm #paro #clasesvirtuales #Perú #Las5PepasDeLlanos ;Lima, Perú;https://x.com/FerLlanos/status/1844212066950971553;37387;86;365;neutral
1817219975393775867;2024-07-27 15:26:19;Epicentro News;#Urgente La Policía Política del régimen de la asesina retiene a delegaciones de todo el Perú que ingresan a Lima para protestar. Restringiendo ilegalmente el derecho a reunión, manifestando lo más nefasto de este régimen, han revisado los equipajes de las delegaciones,;Perú 🇵🇪 | Mundo 🌐;https://x.com/EpicentroNews/status/1817219975393775867;17515;195;359;negative
1851354298589859849;2024-10-29 20:03:55;Municipalidad de Lima; #Comunicado | La Municipalidad Metropolitana de Lima pone en conocimiento de la opinión pública lo siguiente: ;Lima, Peru;https://x.com/MuniLima/status/1851354298589859849;848478;123;359;neutral
1765185823706587556;2024-03-06 01:21:10;Luis Endo;¡UNA BUENA NOTICIA! Anuncian que a partir de mañana (miércoles) volverá a operar el corredor morado. @ATU_GobPeru ;Lima-Perú;https://x.com/luisendoh/status/1765185823706587556;3396;81;357;positive
1795231170201841816;2024-05-27 23:10:39;Victor Aguilar;"17 meses tardó Rafael López Aliaga en resolver parte de las observaciones que hiciera la ATU a la ampliación del Metropolitano en Lima Norte; obra que tenía un avance mayor al 90% de construcción al inicio de su gestión. Ahora imaginen lo que tardarán sus mega obras que solo ";Lima, Perú;https://x.com/_AguilarVictor/status/1795231170201841816;8806;186;347;neutral
1839270702983131615;2024-09-26 11:48:02;Pamela Acosta ☕📰;Paro de transportistas en protesta por extorsiones: usuarios de la Línea Uno del Metro de Lima hacen cola en medio de la pista, entre los autos, porque estación ha colapsado ante el incremento de la demanda por falta de buses. Esto es VMT. ;Lima, Peru;https://x.com/piacostar/status/1839270702983131615;63293;174;346;negative
1850898775448944794;2024-10-28 13:53:50;Diario Expreso; Municipalidad de Lima acusa a municipio de Surco de malversar fondos en vía metropolitana ;Perú;https://x.com/ExpresoPeru/status/1850898775448944794;500926;134;341;negative
1810731715301949485;2024-07-09 17:44:17;Aятυяσ 𝕏 🇻🇪;"Alcalde @rlopezaliaga1 está es la obra de la consecionaria que supuestamente está ""construyendo"" la Línea 2 del Metro de Lima, ya van a cumplir 3 años con la vía cerrada y aún no hay avances de la Estación que está en la Av Arica. @MTC_GobPeru @ATU_GobPeru ";Lima, Peru;https://x.com/arturojb18/status/1810731715301949485;2160;180;336;negative
1751236114680078486;2024-01-27 13:30:00;Diario Expreso; Rutas de Lima: suspenden cobro de peaje en Puente Piedra a cuatro días de aumento de tarifa  Por Harold Salinas ;Perú;https://x.com/ExpresoPeru/status/1751236114680078486;500929;95;335;negative
1821894478132650391;2024-08-09 13:01:07;La República; El megaproyecto de 2.446 kilómetros que unirá toda la costa peruana: irá de Tumbes a Tacna y costará 9.000 millones de dólares Las regiones beneficiadas serán: Tumbes, Piura, Lambayeque, La Libertad, Áncash, Lima, Ica, Arequipa, Moquegua y Tacna. ;Lima, Perú;https://x.com/larepublica_pe/status/1821894478132650391;3192094;38;335;neutral
1850565620447969773;2024-10-27 15:50:00;Diario Expreso; De Chosica a Lima en 20 minutos: inician construcción de vía tras expropiación de terrenos ;Perú;https://x.com/ExpresoPeru/status/1850565620447969773;500926;98;328;neutral
1814775659748540576;2024-07-20 21:33:28;Diario Expreso;" El alcalde de Lima Metropolitana, Rafael López Aliaga, arremetió contra la Autoridad de Transporte Urbano de Lima y Callao (ATU) y precisó que es un ""mamarracho"". Ello ocurre tras informarse que el Metropolitano podría dejar de operar al no llegar a un acuerdo con la ";Perú;https://x.com/ExpresoPeru/status/1814775659748540576;500926;130;328;negative
1766177289874591957;2024-03-08 19:00:54;César Combina;El TC le da la razón a la Municipalidad de Puente Piedra y suspende cobro de Peaje a Rutas de Lima y condena a la Municipalidad Provincial de Lima a pago de costos procesales. Las rutas alternas son un derecho y no puede haber monopolios. ;San isidro, Peru;https://x.com/cesarcombina/status/1766177289874591957;84923;85;327;negative
1811521748707266661;2024-07-11 22:03:35;Municipalidad de Lima; ¡#Lima merece respeto! En conferencia de prensa, el alcalde @rlopezaliaga1 exhortó al ministro de Transportes y Comunicaciones, de concertar una reunión de urgencia que permita establecer acuerdos claros sobre la Línea 2 del Metro, en beneficio de la población limeña. ;Lima, Peru;https://x.com/MuniLima/status/1811521748707266661;848478;116;324;positive
1814293290683875703;2024-07-19 13:36:43;Juan Pablo León 🇵🇪;El 16 de julio, el alcalde Lopez Aliaga aseguró haber retirado el hábeas corpus contra el MTC por la estación central de Línea 2, sin embargo, la demanda nunca fue retirada e incluso esa misma tarde la municipalidad amplió los alegatos. La historia aquí ;Lima, Perú;https://x.com/mal_menor/status/1814293290683875703;58821;252;321;neutral
1751018311876235701;2024-01-26 23:04:32;Defensoría Perú;#Lima Destacamos decisión de Séptimo Juzgado Civil - Comercial de @Poder_Judicial_ de conceder la medida cautelar por medio de la cual se suspende el cobro de peaje en Puente Piedra y se dispone el cierre de dichas unidades, basado en necesidad de contar con vías alternas. (1/2) ;Perú;https://x.com/Defensoria_Peru/status/1751018311876235701;628201;108;317;negative
1763713899965137142;2024-03-01 23:52:16;Laura Amasifuén.;Terminó la reunión entre los representantes del Corredor Morado y Ministerio de Transportes. No se llegó a ningún acuerdo, por lo tanto, el corredor dejará de funcionar este 04 de marzo.;Lima- Perú;https://x.com/Tartalora/status/1763713899965137142;23971;149;316;neutral
1847737697311608990;2024-10-19 20:32:51;Juana Olazábal Gómez;@marioseminarioa No se me había ocurrido, estimado. Mañana esperaré 2 horas a que uno de los buses del corredor pare en lugar de pasar de largo como ocurrió hoy y todos los días. Solo por ti. 🫂;Lima - Perú;https://x.com/JuanaSinMemoria/status/1847737697311608990;2653;2;315;neutral
1767876720340676997;2024-03-13 11:33:50;La República; Muerte y descontrol en la ruta del Metropolitano Adolescentes que salían de la Cepre-UNI fueron arrolladas por un suboficial que invadió el carril exclusivo de buses.  Alexandra Ortega [@AlexandraBri_O] y Rosa Quincho [@roisqihua6] ;Lima, Perú;https://x.com/larepublica_pe/status/1767876720340676997;3192094;163;314;negative
1862910530928652677;2024-11-30 17:24:16;LAMZ;EL TREN DE @rlopezaliaga1 Para rabia de los enemigos del Pueblo,estos son los interiores de los Trenes donados.Harán el recorrido Chosica Lima en 45m ,vs las 2 horas actuales. No lo entienden, quienes no viven por esas zonas,tampoco aquellos,que se nutren del descontento popular ;Lima, Peru;https://x.com/LAMZ50004620/status/1862910530928652677;9110;125;314;negative
1795310376151552285;2024-05-28 04:25:23;BUXTREP;#BetoASaber | Rafael López Aliaga anuncia nuevas obras para Lima : -Carril central de la av. Universitaria que va desde Carabayllo hasta Plaza San Miguel. -Conexión de la estación central del Metropolitano con la estación Grau del Metro. -Extensión de la Vía Expresa Luis Bedoya ;Perú;https://x.com/buxtrep/status/1795310376151552285;20551;106;307;neutral
1810470394400502113;2024-07-09 00:25:53;BUXTREP;La Municipalidad de Lima está demandando penalmente a la empresa concesionaria de la Línea 2 del Metro de Lima por cerrar las vías metropolitanas, sin contar con la autorización municipal, según la ordenanza 1680. ;Perú;https://x.com/buxtrep/status/1810470394400502113;20551;132;306;negative
